Filename,Label,Hist_1,Hist_2,Hist_3,Hist_4,Hist_5,Hist_6,Hist_7,Hist_8,Hist_9,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Hist_32,Hist_33,Hist_34,Hist_35,Hist_36,Hist_37,Hist_38,Hist_39,Hist_40,Hist_41,Hist_42,Hist_43,Hist_44,Hist_45,Hist_46,Hist_47,Hist_48,GLCM_energy_0deg,GLCM_energy_45deg,GLCM_energy_90deg,GLCM_energy_135deg,GLCM_correlation_0deg,GLCM_correlation_45deg,GLCM_correlation_90deg,GLCM_correlation_135deg,GLCM_homogeneity_0deg,GLCM_homogeneity_45deg,GLCM_homogeneity_90deg,GLCM_homogeneity_135deg,GLCM_contrast_0deg,GLCM_contrast_45deg,GLCM_contrast_90deg,GLCM_contrast_135deg
20211226_100944.jpg,algal_spot,65285.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65285.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65285.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951025437686308,0.994191866160138,0.9945816281511765,0.9942839946441157,0.6992380502267442,0.4719102978829782,0.5698404671847621,0.4998885602467939,0.9988664215686275,0.997917723952326,0.9982812499999997,0.9980222991157246,0.0026348039215686268,0.004644367550941946,0.0037683823529411757,0.00439830834294502
20211226_101013.jpg,algal_spot,65244.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65244.0,0.0,0.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65244.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941516370428914,0.9935905348808564,0.9941361501083944,0.9935443900131569,0.6479735425493375,0.49889326577581034,0.6102564221081952,0.5042815102298338,0.9981372549019609,0.997370242214533,0.9979810049019608,0.9973056516724333,0.006004901960784314,0.008581314878892734,0.006648284313725492,0.008489042675893886
20211226_101036.jpg,algal_spot,65020.0,0.0,9.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65020.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65020.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910232026225843,0.9891854206744716,0.9893654420039804,0.9891547413541021,0.8643372025296446,0.5458618468414851,0.5573713811348572,0.5412629794677282,0.9987071078431372,0.9961399461745484,0.9962898284313726,0.9961153402537487,0.0036151960784313727,0.012149173394848138,0.011795343137254905,0.012272202998846599
20211226_101104.jpg,algal_spot,65372.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65372.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65372.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967230488017174,0.9960800401751703,0.9961259481037235,0.9960032491986888,0.619441560411505,0.3933618566733454,0.378295618494043,0.3556824688890812,0.9989675245098036,0.9982806612841217,0.9983363970588235,0.9982191464821221,0.003094362745098038,0.004951941560938102,0.005055147058823529,0.005259515570934257
20211226_101153.jpg,algal_spot,64363.0,0.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64363.0,0.0,0.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64363.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9783799862126753,0.9764273631877296,0.9776863758938046,0.9762887367272955,0.7829110893211412,0.6777894290750397,0.7441452124142021,0.6708972243493724,0.9962132352941175,0.9943221837754705,0.9955055147058824,0.9941806997308729,0.007720588235294118,0.011503267973856205,0.009099264705882354,0.011749327181853135
20211226_101224.jpg,algal_spot,64091.0,0.0,80.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64091.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64091.0,0.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712136882460964,0.9700403161499085,0.9743743666920076,0.9698408972415893,0.6791166563741657,0.6317521145049664,0.828769408824392,0.622006423773529,0.9930851715686274,0.9919938485198,0.9962867647058824,0.9917970011534027,0.01412377450980392,0.01627066512879661,0.007536764705882352,0.016701268742791233
20211226_101342.jpg,algal_spot,63442.0,0.0,131.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63442.0,0.0,0.0,78.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63442.0,0.0,118.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9602117651915496,0.955561376042455,0.9576568928348247,0.9556684505389705,0.7389954142944316,0.5905566453037819,0.6542506878243545,0.5953906872718602,0.9918566176470589,0.9872141484044595,0.9891973039215687,0.9873310265282584,0.016544117647058824,0.026051518646674352,0.021936274509803927,0.0257439446366782
20211226_101415.jpg,algal_spot,65320.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65320.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65320.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957911020585241,0.995052166991494,0.9955306322698371,0.995128947881193,0.7259450523928576,0.5076236839533603,0.6469800674891049,0.5308489818800887,0.9990962009803923,0.9983698577470204,0.9988357843137255,0.9984467512495194,0.0018075980392156866,0.0032602845059592463,0.0023284313725490196,0.003106497500961169
20211226_101452.jpg,algal_spot,65066.0,0.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65066.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65066.0,0.0,0.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991007429002576,0.9899414168288083,0.9905472869200853,0.9900182808397151,0.7111409947269401,0.5574089316961355,0.6317469991255729,0.574301720562695,0.9979687499999997,0.9968381391772394,0.9974325980392157,0.9969365628604381,0.005238970588235294,0.008058439061899268,0.00667892156862745,0.007750865051903114
20211226_101553.jpg,algal_spot,64852.0,0.0,4.0,23.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64852.0,0.0,0.0,28.0,14.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64852.0,0.0,0.0,50.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872543662674197,0.9864175132282033,0.9868540134745785,0.9859248401627686,0.6768597882321752,0.5991400221194882,0.6427452790719357,0.5555476840993853,0.9970741421568632,0.9961153402537486,0.9965594362745098,0.9955740099961554,0.01044730392156863,0.013010380622837374,0.011550245098039218,0.014425221068819683
